filename,module_name,module_params,execution_time,retrieval_f1,retrieval_recall,retrieval_precision,retrieval_ndcg,retrieval_map,retrieval_mrr,is_best
0.parquet,VectorDB,"{'top_k': 10, 'vectordb': 'default'}",0.037624534295529734,0.15398886827458258,0.8469387755102041,0.0846938775510204,0.5604559394670356,0.46962261094914165,0.46962261094914165,False
1.parquet,BM25,{'top_k': 10},0.01593616057415398,0.1521335807050093,0.8367346938775511,0.08367346938775508,0.5350223187354364,0.43884434726271454,0.43884434726271454,False
2.parquet,HybridRRF,"{'top_k': 10, 'weight': 4.0, 'target_modules': ('VectorDB', 'BM25'), 'target_module_params': ({'top_k': 10, 'vectordb': 'default'}, {'top_k': 10})}",0.05356069486968371,0.16697588126159563,0.9183673469387755,0.09183673469387753,0.5841053269110867,0.4792071590540978,0.4792071590540978,False
3.parquet,HybridCC,"{'top_k': 10, 'normalize_method': 'tmm', 'weight': 0.91, 'target_modules': ('VectorDB', 'BM25'), 'target_module_params': ({'top_k': 10, 'vectordb': 'default'}, {'top_k': 10})}",0.05356069486968371,0.1688311688311689,0.9285714285714286,0.09285714285714286,0.6022583769642994,0.49874878522837707,0.49874878522837707,True
4.parquet,HybridCC,"{'top_k': 10, 'normalize_method': 'mm', 'weight': 0.47000000000000003, 'target_modules': ('VectorDB', 'BM25'), 'target_module_params': ({'top_k': 10, 'vectordb': 'default'}, {'top_k': 10})}",0.05356069486968371,0.1688311688311689,0.9285714285714286,0.09285714285714286,0.599089225112121,0.49559847748623254,0.49559847748623254,False
5.parquet,HybridCC,"{'top_k': 10, 'normalize_method': 'z', 'weight': 0.48, 'target_modules': ('VectorDB', 'BM25'), 'target_module_params': ({'top_k': 10, 'vectordb': 'default'}, {'top_k': 10})}",0.05356069486968371,0.16697588126159563,0.9183673469387755,0.09183673469387753,0.5956875513345088,0.4945780693229673,0.4945780693229673,False
6.parquet,HybridCC,"{'top_k': 10, 'normalize_method': 'dbsf', 'weight': 0.48, 'target_modules': ('VectorDB', 'BM25'), 'target_module_params': ({'top_k': 10, 'vectordb': 'default'}, {'top_k': 10})}",0.05356069486968371,0.16697588126159563,0.9183673469387755,0.09183673469387753,0.5956875513345088,0.4945780693229673,0.4945780693229673,False
